id,player_id,team,gm,name,last_name,discord_id,status,primary_pos,secondary_pos,hand,con,eye,pwr,spd,mov,cmd,vel,awr,discord_nickname,is_rookie,league,season,suffix,first_name,session_added,s_id
1694,1144,FA,false,Jake Wilson,Wilson,313464399111127044,Free Agent,SS,UTIL,R,3,2,3,4,,,,,YellowSkarmory#7549,false,MLN,3,,Jake,,3_1144
1695,1145,FA,true,Artie Ziff,Ziff,221036282267041805,Retired,LF,,L,3,3,2,4,,,,,mennonite_barbie#3089,false,MLN,3,,Artie,,3_1145
1696,1149,HMH,false,Garrett Evans,Evans,233003286943367169,Active,RF,,R,3,2,5,2,,,,,legacy3233#2024,false,MLN,3,,Garrett,,3_1149
1697,1150,SUN,false,Ricky Vaughn,Vaughn,369553888723992578,Active,P,,R,,,,,3,4,4,1,See_You_Laterr#6448,false,MLN,3,,Ricky,,3_1150
1698,1151,SMD,false,Lance Lummoxx,Lummoxx,215570868657455104,Active,SS,UTIL,R,3,2,4,3,,,,,Lummoxx#2267,false,MLN,3,,Lance,,3_1151
1699,1152,KYM,false,Hans Ali,Ali,416272664756355075,Active,P,,R,,,,,3,3,2,4,hanstheman33#3083,false,MLN,3,,Hans,,3_1152
1700,1153,SUN,false,Larry Longshot,Longshot,406898210804858884,Active,C,COF,R,3,5,3,1,,,,,TrickyTroy2#3950,false,MLN,3,,Larry,,3_1153
1701,1154,GRZ,false,Kyle Corbett,Corbett,202872015458271232,Active,1B,UTIL,R,4,2,5,1,,,,,kylecorbett42#7256,false,MLN,3,,Kyle,,3_1154
1702,1156,SMD,false,Thomas Thompson III,Thompson,86858721061269504,Active,3B,UTIL,R,2,1,5,4,,,,,Barno#4078,false,MLN,3,III,Thomas,,3_1156
1703,1157,ACP,false,JP Panik,Panik,345339723323146240,Active,SS,UTIL,L,4,2,4,2,,,,,JP1704#3386,false,MLN,3,,JP,,3_1157
1704,1158,SUN,false,Master Cashier,Cashier,143034072787058688,Active,P,,L,,,,,4,4,3,1,MasterCashier#1114,false,MLN,3,,Master,,3_1158
1705,1159,KYM,false,Clifton Outlaw,Outlaw,234287682082045952,Active,RF,,L,3,2,4,3,,,,,AWildHannahAppeared#3538,false,MLN,3,,Clifton,,3_1159
1706,1160,MAL,false,Hans Jerkins,Jerkins,204452267724767242,Active,3B,UTIL,L,4,2,1,5,,,,,Xenlos#1147,false,MLN,3,,Hans,,3_1160
1707,1162,NO,false,Nate Lewis,Lewis,183513716166230017,Active,P,,R,,,,,2,4,5,1,Miro#3458,false,MLN,3,,Nate,,3_1162
1708,1164,BFB,false,Zin Martinez,Martinez,"211904717981220865> - a GM ping for Zin Martinez, cc <@358438289344299008>. If he is here, <@345191609098567680",Active,C,CINF,R,5,5,1,1,,,,,Wilbur Forrester Wood#1106,false,MLN,3,,Zin,,3_1164
1709,1165,GHG,false,Dropov Andpicov,Andpicov,166308180668710912,Active,2B,UTIL,R,4,3,2,3,,,,,Shambox#6584,false,MLN,3,,Dropov,,3_1165
1710,1166,BBG,false,Ecliptic Astrum,Astrum,212087762172510210,Active,3B,UTIL,L,5,1,1,5,,,,,Ecliptic#3662,false,MLN,3,,Ecliptic,,3_1166
1711,1169,HMH,false,Jerome Garcia,Garcia,131978039763402752> - GM ping for Jerome Garcia,Active,2B,C,R,4,2,4,2,,,,,UnironicU2Defender#7767,false,MLN,3,,Jerome,,3_1169
1712,1173,SHH,false,Icna Comit,Comit,176033947308916736,Active,2B,UTIL,L,5,1,4,2,,,,,Almy#0569,false,MLN,3,,Icna,,3_1173
1713,1174,BBG,false,Mad Monty,Monty,454284112165863434,Active,RF,,R,5,3,1,3,,,,,Mad_Monty#0578,false,MLN,3,,Mad,,3_1174
1714,1178,SMD,false,William Hatchet,Hatchet,413492686385971201,Active,P,,R,,,,,5,5,1,1,deepfriedsmokeycat69#8190,false,MLN,3,,William,,3_1178
1715,1180,BBG,false,War Hamster,Hamster,238569734185025536,Active,2B,UTIL,R,5,2,1,4,,,,,Warhamster#9295,false,MLN,3,,War,,3_1180
1716,1184,GHG,false,Buzz Schwinghammer,Schwinghammer,270051916803866625,Active,3B,C,R,2,2,3,5,,,,,chillkiller#4014,false,MLN,3,,Buzz,,3_1184
1717,1186,FA,false,Francis Herman Swagger,Swagger,402556009736044544,Free Agent,1B,UTIL,R,2,4,4,2,,,,,bellysk8er2005#9850,false,MLN,3,,Francis,,3_1186
1718,1187,CIN,false,Brandon Blade,Blade,403328412610985984,Active,LF,,L,2,3,5,2,,,,,Lattimore_Island#9939,false,MLN,3,,Brandon,,3_1187
1719,1188,KYM,false,Teddy Ballinger,Ballinger,290128546142224384,Active,P,,L,,,,,4,1,5,2,Teddy#5031,false,MLN,3,,Teddy,,3_1188
1720,1189,BBG,false,Magic Simmons,Simmons,344697495517003787,Active,1B,UTIL,L,4,2,3,3,,,,,ethan#4765,false,MLN,3,,Magic,,3_1189
1721,1192,HMH,false,Larry Slack,Slack,120006483906658307,Active,C,COF,R,2,5,3,2,,,,,shakeandblake#2915,false,MLN,3,,Larry,,3_1192
1722,1193,FA,false,Solomon Caine,Caine,N/A (out of league),Retired,CF,,R,3,3,2,4,,,,,President_Dewey#9743,false,MLN,3,,Solomon,,3_1193
1723,1194,GHG,false,Tony Bigdik,Bigdik,334203993607766017,Active,1B,UTIL,R,3,3,4,2,,,,,amesker#3310,false,MLN,3,,Tony,,3_1194
1724,1196,FA,false,Devin Arianna,Arianna,N/A (out of league),Free Agent,1B,UTIL,L,5,5,1,1,,,,,kev#3224,false,MLN,3,,Devin,,3_1196
1725,1199,MAL,false,Boof Boog,Boog,104608263005294592,Active,CF,,R,1,5,5,1,,,,,JohnnyTrout#4375,false,MLN,3,,Boof,,3_1199
1726,1201,HMH,false,Mylo Grams,Grams,342097160122269698,Active,CF,,L,1,5,5,1,,,,,Mylo Grams- Toronto C#9559,false,MLN,3,,Mylo,,3_1201
1727,1204,BBG,false,Syd Kidd,Kidd,177840395168776192,Active,CF,,L,2,2,4,4,,,,,Syd#6611,false,MLN,3,,Syd,,3_1204
1728,1205,HMH,false,Stephen Sondheim,Sondheim,121672903396687872,Active,P,,R,,,,,4,5,2,1,David.#9999,false,MLN,3,,Stephen,,3_1205
1729,1206,SMD,false,VeeDeeJohnson,Johnson,383477937699029003,Active,2B,UTIL,L,4,1,4,3,,,,,ConstantQuarreling#0175,false,MLN,3,,VeeDee,,3_1206
1730,1208,BBG,false,Base Ventura,Ventura,488754199245357073,Active,P,,L,,,,,5,3,3,1,GKG1214#5442,false,MLN,3,,Base,,3_1208
1731,1209,BFB,false,Pennis Brinner,Brinner,86530663963983872,Active,LF,,L,2,4,5,1,,,,,sael#7290,false,MLN,3,,Pennis,,3_1209
1732,1210,CIN,true,Berna Pozo,Pozo,97154612594741248,Active,C,COF,R,2,5,4,1,,,,,Socc#0001,false,MLN,3,,Berna,,3_1210
1733,1211,MAL,false,Pete Jones,Jones,158306211568025600> - GM ping for Pete Jones,Active,SS,UTIL,L,3,3,5,1,,,,,Birb Snacc🦕#1337,false,MLN,3,,Pete,,3_1211
1734,1212,GRZ,false,Barney Turbo,Turbo,375039413203501057,Active,C,CINF,R,3,4,1,4,,,,,Alien Abortion Machine#7864,false,MLN,3,,Barney,,3_1212
1735,1215,SHH,false,Niklas Sheely,Sheely,238099819942379531,Active,1B,UTIL,R,3,3,2,4,,,,,Niklas#3706,false,MLN,3,,Niklas,,3_1215
1736,1216,FA,false,Billtopher Gatestopher,Gatestopher,250805698814803980,Retired,CF,,R,4,2,2,4,,,,,PriestOfGabe#9241,false,MLN,3,,Billtopher,,3_1216
1737,1217,NO,false,Yolanda Martinez,Martinez,346750558901764117,Active,SS,UTIL,R,5,1,2,4,,,,,Number1Dork#7344,false,MLN,3,,Yolanda,,3_1217
1738,1218,BFB,false,Bofadeez Newtz,Newtz,257245687794761731,Active,1B,UTIL,L,3,3,5,1,,,,,ethyn4028#1021,false,MLN,3,,Bofadeez,,3_1218
1739,1219,FA,false,Gottlieb Giannopoulos,Giannopoulos,387741149055418379,Free Agent,2B,UTIL,R,4,2,3,3,,,,,Lemon Battery#4879,false,MLN,3,,Gottlieb,,3_1219
1740,1220,SMD,false,Al Ternate,Ternate,346778676471267328,Active,LF,,R,3,4,1,4,,,,,Official Blu Jays Media Manger#8962,false,MLN,3,,Al,,3_1220
1741,1221,FA,false,Mako Bierman,Bierman,463046627859496964,Hiatus,P,,L,,,,,4,3,4,1,Mako_22#4116,false,MLN,3,,Mako,,3_1221
1742,1222,CIN,false,Justin Martin,Martin,311241666067431424,Active,C,CINF,R,3,4,4,1,,,,,JustinQuan#3795,false,MLN,3,,Justin,,3_1222
1743,2000,BBG,false,Jerry Jingles,Jingles,340315725556088843,Active,P,,R,,,,,4,4,3,1,ColorMaster#3072,false,MLN,3,,Jerry,,3_2000
1744,2001,ACP,false,Jimjon Jonjim,Jonjim,301769120783925258,Active,1B,UTIL,L,4,3,2,3,,,,,Tigerfan895#1214,false,MLN,3,,Jimjon,,3_2001
1745,2002,SUN,false,Assassin Xekutioner,Xekutioner,385236196659560448,Active,3B,UTIL,R,2,2,3,5,,,,,The Xekutioner#6921,false,MLN,3,,Assassin,,3_2002
1746,2003,SHH,false,Mr. Jim Business,Business,511573462108864523,Active,3B,UTIL,L,4,3,1,4,,,,,Mr. Jim Business#9901,false,MLN,3,,Mr. Jim,,3_2003
1747,2005,NO,false,Kiger Wulf,Wulf,308005533028319232,Active,C,CINF,R,4,3,4,1,,,,,KigerWulf#4308,false,MLN,3,,Kiger,,3_2005
1748,2006,FA,false,Caleb Miller,Miller,N/A (out of league),Retired,P,,L,,,,,4,2,4,2,jabroni#4635,false,MLN,3,,Caleb,,3_2006
1749,2007,HFX,true,Karolina Miaukatwicz,Miaukatwicz,268216874880204802,Retired,2B,UTIL,R,4,4,2,2,,,,,J. Lawerence Hohmann#5197,false,MLN,3,,Karolina,,3_2007
1750,2008,GHG,false,Brian Zucchini,Zucchini,374653627232419840,Active,CF,,L,2,4,5,1,,,,,Ricochet1039#5860,false,MLN,3,,Brian,,3_2008
1751,2010,HMH,false,Skillz Simanek,Simanek,511617020408889354,Active,SS,UTIL,L,3,2,4,3,,,,,tsimaskillz#3401,false,MLN,3,,Skillz,,3_2010
1752,2012,GRZ,false,Burgess Whitehead,Whitehead,396066486168584212,Active,1B,UTIL,R,3,2,5,2,,,,,stout#5458,false,MLN,3,,Burgess,,3_2012
1753,2013,FA,false,Carney Lerouix,Lerouix,N/A (out of league),Retired,P,,R,,,,,2,4,4,2,Carney Lerouix#7581,false,MLN,3,,Carney,,3_2013
1754,2014,KYM,false,Shovel Bryant,Bryant,398562977814413322,Active,2B,UTIL,R,4,3,1,4,,,,,Ramzavail#6648,false,MLN,3,,Shovel,,3_2014
1755,2015,FA,false,Chris Gorzo,Gorzo,389959909464080394,Retired,3B,C,R,4,3,2,3,,,,,Chris Gorzo#1744,false,MLN,3,,Chris,,3_2015
1756,2016,FA,false,Super Talent,Talent,206302361960841216,Retired,1B,C,R,3,3,4,2,,,,,FerociousKyle#6767,false,MLN,3,,Super,,3_2016
1757,2019,SHH,false,Ricky Calzone,Calzone,404535373885210635,Active,1B,UTIL,L,2,4,4,2,,,,,Freshgeek#6024,false,MLN,3,,Ricky,,3_2019
1758,2020,HMH,false,Demetrios Ooga,Ooga,319330358636314634,Active,LF,,L,3,2,3,4,,,,,oogadebob#9787,false,MLN,3,,Demetrios,,3_2020
1759,2025,SHH,false,Britt O'War,O'War,512103892033470506,Active,P,,R,,,,,4,2,4,2,Britt O'War#9333,false,MLN,3,,Britt,,3_2025
1760,2028,REK,false,Rivka Morales,Morales,386356613617025024,Active,SS,UTIL,R,3,2,3,4,,,,,librarylass#6929,false,MLN,3,,Rivka,,3_2028
1761,2029,FA,false,Louis Whip,Whip,258104532423147520,Free Agent,P,,R,,,,,4,4,1,3,manticorum67#3673,false,MLN,3,,Lois,,3_2029
1762,2031,FA,false,Joseph Jonah Wright,Wright,230511554053931008,Free Agent,C,COF,L,2,4,4,2,,,,,BoingoRider#6167,false,MLN,3,,Joseph Jonah,,3_2031
1763,2032,FA,false,Kali McSuntas,McSuntas,181238139539423232,Hiatus,3B,UTIL,R,2,4,1,5,,,,,LaDfBC#1246,false,MLN,3,,Kali,,3_2032
1764,2034,POR,false,Fortuk Monmouth,Monmouth,85180522820534272,Active,LF,,R,3,4,3,2,,,,,DamienV#3846,false,MLN,3,,Fortuk,,3_2034
1765,2035,ACP,false,Jhahn Tahmus,Tahmus,512767921815027713,Active,LF,,L,4,4,3,1,,,,,jhahn_ttahmus#7940,false,MLN,3,,Jhahn,,3_2035
1766,2036,HFX,false,Sandy Collazo,Collazo,230804103079526400,Active,P,,L,,,,,3,2,5,2,Kaluunit#2406,false,MLN,3,,Sandy,,3_2036
1767,2037,POR,true,Remi Renaldo,Renaldo,201806047478939649,GM Only,C,CINF,R,2,5,3,2,,,,,Megatomic#1337,false,MLN,3,,Remi,,3_2037
1768,2041,FA,false,Soy Guapo,Guapo,N/A (not sure),Retired,RF,,L,4,2,1,5,,,,,Tequila#4692,false,MLN,3,,Soy,,3_2041
1769,2042,GHG,false,Skrunk Meinhoffer,Meinhoffer,215497862904020992,Active,LF,,L,4,2,4,2,,,,,Truly#6240,false,MLN,3,,Skrunk,,3_2042
1770,2044,BBG,false,Maud Nelson,Nelson,514543440709812245,Active,LF,,R,3,4,2,3,,,,,dianaswrld#4135,false,MLN,3,,Maud,,3_2044
1771,2045,MAL,false,Tanner Hendrix,Hendrix,341211226199687168,Active,P,,L,,,,,5,1,5,1,TH#0080,false,MLN,3,,Tanner,,3_2045
1772,2046,FA,false,Sam Anger,Anger,N/A (not sure),Retired,P,,R,,,,,4,4,2,2,dublinwithabrokenheart#8185,false,MLN,3,,Sam,,3_2046
1773,2047,BBG,false,Calvin Huff,Huff,507717034893901824,Active,P,,R,,,,,4,3,3,2,"Calvin ""mak0shark"" Huff- FA P#5639",false,MLN,3,,Calvin,,3_2047
1774,2048,SHH,false,Xavier Phoenix,Phoenix,176130232233754624,Active,CF,,R,3,1,3,5,,,,,Touchdownmike55#5831,false,MLN,3,,Xavier,,3_2048
1775,2049,REK,false,Brian MacDonald,MacDonald,298870267499773952,Active,P,,R,,,,,5,2,3,2,Ashen_1#2320,false,MLN,3,,Brian,,3_2049
1776,2051,FA,false,Famous Anus,Anus,257531874434482187,Retired,C,CINF,L,5,5,1,1,,,,,funkman#6228,false,MLN,3,,Famous,,3_2051
1777,2052,FA,false,Sluddy Gonzalez,Gonzalez,N/A (not in main),Retired,CF,,L,4,2,2,4,,,,,Angelus000#2428,false,MLN,3,,Sluddy,,3_2052
1778,2054,CIN,false,Woofie K9,K9,282313912727240715,Active,SS,UTIL,R,2,2,4,4,,,,,king_kitty#9505,false,MLN,3,,Woofie,,3_2054
1779,2055,REK,false,Harry Peritestes,Peritestes,268566559746686986,Active,CF,,R,4,3,2,3,,,,,Jpulto#1431,false,MLN,3,,Harry,,3_2055
1780,2056,REK,true,Art Vulfmon,Vulfmon,466035881682141185,Retired,CF,,R,4,3,1,4,,,,,mile114#1245,false,MLN,3,,Art,,3_2056
1781,2057,REK,false,Jack Alpha,Alpha,378210771005341698,Active,3B,UTIL,R,1,5,2,4,,,,,androidsen#8466,false,MLN,3,,Jack,,3_2057
1782,2058,POR,false,Timmy Bendiš,Bendiš,372508424627552266,Active,1B,UTIL,R,5,1,5,1,,,,,Timmy#0627,false,MLN,3,,Timmy,,3_2058
1783,2059,CIN,false,Daraya Jonjet,Jonjet,214905647584641024,Active,P,,L,,,,,3,2,4,3,Roxy#4965,false,MLN,3,,Daraya,,3_2059
1784,2060,CIN,false,LaPrince Frye,Frye,416715978391420928,Active,P,,L,,,,,4,3,2,3,LaPrince Frye#5785,false,MLN,3,,LaPrince,,3_2060
1785,2061,FA,false,Dez Perado,Perado,468909781504229386,Retired,1B,UTIL,L,4,2,1,5,,,,,♠ Buffaloef#1805,false,MLN,3,,Dez,,3_2061
1786,2062,FA,false,Robert Abenduct,Abenduct,160894666219192321,Free Agent,3B,UTIL,R,1,5,1,5,,,,,Eenhcs#2967,false,MLN,3,,Robert,,3_2062
1787,2064,NO,false,Mat Gamel,Gamel,393492525706641418,Active,P,,R,,,,,4,4,3,1,CodyHunter#3353,false,MLN,3,,Mat,,3_2064
1788,2065,POR,false,Gus Buster,Buster,201802131106168843,Active,P,,L,,,,,4,4,3,1,lemonsqueegee#4322,false,MLN,3,,Gus,,3_2065
1789,2066,FA,false,Cleveland Gibson,Gibson,"N/A (not in main, FA)",Free Agent,3B,UTIL,R,4,3,1,4,,,,,q77e#9300,false,MLN,3,,Cleveland,,3_2066
1790,2067,SUN,false,Riles McGiles,McGiles,372578681006063617,Active,RF,,R,5,4,1,2,,,,,RilesMcGiles#3103,false,MLN,3,,Riles,,3_2067
1791,2068,HFX,false,Raphael Akias,Akias,372553093331812352,Active,C,CINF,R,3,5,3,1,,,,,Geo#4579,false,MLN,3,,Raphael,,3_2068
1792,2069,POR,false,Tygen Shinybeard,Shinybeard,202278109708419072,Active,P,,R,,,,,2,2,4,4,dyslexda#0531,false,MLN,3,,Tygen,,3_2069
1793,2070,GHG,false,Billy Winters,Winters,90629680868134912,Active,P,,R,,,,,4,2,2,4,Kartov#2854,false,MLN,3,,Billy,,3_2070
1794,2072,GHG,false,River Ride,Ride,172194603754192896,Active,C,COF,L,3,5,2,2,,,,,pull#0053,false,MLN,3,,River,,3_2072
1795,2074,MAL,false,Jobert Maclin,Maclin,342427013442830336,Active,CF,,L,1,5,5,1,,,,,Jojo#5871,false,MLN,3,,Jobert,,3_2074
1796,2075,MAL,false,Copenhagen Black,Black,470202656992919553,Active,P,,R,,,,,5,3,3,1,NolaGumbeaux41#8934,false,MLN,3,,Copenhagen,,3_2075
1797,2077,FA,false,Jared Fromsubway,Fromsubway,N/A - good luck finding him,Retired,LF,,R,3,4,3,2,,,,,oo#9424,false,MLN,3,,Jared,,3_2077
1798,2078,HMH,false,Rascal Alex,Alex,131978039763402752> - GM ping for Rascal Alex,Active,P,,L,,,,,2,4,3,3,Avdo#9090,false,MLN,3,,Rascal,,3_2078
1799,2079,HFX,false,Pengu Papi,Papi,633566832321626132,Active,3B,UTIL,L,5,2,1,4,,,,,Jeffrey#2575,false,MLN,3,,Pengu,,3_2079
1800,2080,FA,false,"Junebug ""June-June"" Wray",Wray,144969605977341953,Free Agent,LF,,R,3,2,4,3,,,,,Joester09#1816,false,MLN,3,,Junebug,,3_2080
1801,2081,SUN,false,Cal Lidous,Lidous,485723834075316224,Active,P,,R,,,,,5,1,5,1,Cal Lidous#4232,false,MLN,3,,Cal,,3_2081
1802,2082,HMH,false,Dixon Uraz,Uraz,148580118179217410,Active,CF,,L,5,1,1,5,,,,,Club_toast#4313,false,MLN,3,,Dixon,,3_2082
1803,2083,BFB,false,Dylan Green,Green,172167687143817217,Active,P,,R,,,,,5,3,2,2,DylanG5#4899,false,MLN,3,,Dylan,,3_2083
1804,2085,MAL,false,Lloyd Gross,Gross,206526330861387776,Active,C,CINF,R,2,4,3,3,,,,,CringE#0294,false,MLN,3,,Lloyd,,3_2085
1805,2086,CIN,false,Drew Ekstrum,Ekstrum,294335981442564096,Active,CF,,R,5,1,1,5,,,,,Drew Ekstrum#1125,false,MLN,3,,Drew,,3_2086
1806,2087,FA,false,Patrick Mahomes,Mahomes,N/A (retired),Retired,P,,R,,,,,3,2,5,2,TheZAndMan#7228,false,MLN,3,,Patrick,,3_2087
1807,2088,GRZ,false,Dmitri Petrovich,Petrovich,355934424061181972,Active,LF,,R,4,2,3,3,,,,,GSchlim,false,MLN,3,,Dmitri,,3_2088
1808,2089,FA,false,Acey McCman,McCman,N/A (retired),Retired,P,,R,,,,,5,3,3,1,SkilledAce,false,MLN,3,,Acey,,3_2089
1809,2090,FA,false,Goro Shinoda,Shinoda,153721741129023488,Hiatus,P,,L,,,,,2,2,5,3,XemyrLeBeau,false,MLN,3,,Goro,,3_2090
1810,2091,MAL,false,Cannibal Johnson,Johnson,459192270537621504,Active,P,,R,,,,,2,4,4,2,Cannibaljohnson,false,MLN,3,,Cannibal,,3_2091
1811,2092,FA,false,Daddy,Daddy,N/A (gone),Retired,P,,R,,,,,4,4,3,1,juwulie#5001,false,MLN,3,,,,3_2092
1812,2093,ACP,false,True Pierce,Pierce,399299351802937344,Active,P,,R,,,,,4,4,3,1,True #9380,false,MLN,3,,True,,3_2093
1813,2094,FA,false,JZ (but not the rapper),JZ,254774534274547713,Free Agent,3B,UTIL,R,2,4,1,5,,,,,JZKITTY#3143,false,MLN,3,,,,3_2094
1814,2095,MAL,false,Juniper Nyula,Nyula,231100460482691074,Active,2B,UTIL,L,4,3,2,3,,,,,Valpix#6666,false,MLN,3,,Juniper,,3_2095
1815,2096,GRZ,false,Adam Croft,Croft,208429483059970050,Active,P,,L,,,,,4,3,4,1,Naki#2555,false,MLN,3,,Adam,,3_2096
1816,2097,HFX,false,Bobby Vance,Vance,438226264608735232,Active,LF,,L,5,2,3,2,,,,,Wildcard09,false,MLN,3,,Bobby,,3_2097
1817,2098,BFB,false,Chief Cory,Cory,138318226181324800,Active,P,,R,,,,,3,1,5,3,,false,MLN,3,,Chief,,3_2098
1818,2100,FA,false,Ryan Posty,Posty,181944510626922498,Retired,SS,UTIL,R,3,2,4,3,,,,,postulates#8624,false,MLN,3,,Ryan,,3_2100
1819,2101,SHH,false,Duwan Anonly,Anonly,140944286282678273,Active,RF,,R,4,3,1,4,,,,,Wazzup44#3094,false,MLN,3,,Duwan,,3_2101
1820,2102,CIN,false,Oliver Yu,Yu,119468291579183104,Active,3B,UTIL,L,4,2,2,4,,,,,Alf#0413,false,MLN,3,,Oliver,,3_2102
1821,2103,HFX,false,Justin Chaboya,Chaboya,220209212003713034,Active,LF,,L,4,5,2,1,,,,,Pizzotes#6041,false,MLN,3,,Justin,,3_2103
1822,2104,FA,false,Bobby “Freakin” Portis,Portis,383444903344078848,Free Agent,P,,R,,,,,4,4,3,1,jackvd,false,MLN,3,,Bobby,,3_2104
1823,2105,FA,false,Herb Ferguson,Ferguson,N/A (gone),Retired,P,,L,,,,,5,2,4,1,Kingben214#6428,false,MLN,3,,Herb,,3_2105
1824,2106,GRZ,false,Declan Archer,Archer,501849193338503168,Active,CF,,L,4,2,2,4,,,,,#0340,false,MLN,3,,Declan,,3_2106
1825,2107,POR,false,Kalin Young,Young,273639536804757514,Active,SS,UTIL,R,4,4,1,3,,,,,Kyounggun#9129,false,MLN,3,,Kalin,,3_2107
1826,2108,CIN,false,Arm N. Hammer,Hammer,203362581363032064,Active,RF,,L,3,3,2,4,,,,,Poet#0643,false,MLN,3,,Arm N.,,3_2108
1827,2109,POR,false,Nate Duke,Duke,235564193112260608,Active,CF,,L,3,3,1,5,,,,,natetheduke#5754,false,MLN,3,,Nate,,3_2109
1828,3000,BBG,false,Eli Sasak,Sasak,293856447194988554,Active,1B,UTIL,R,4,2,4,2,,,,,Draid#0610,true,MLN,3,,Eli,,3_3000
1829,3001,FA,false,Michael Hunt,Hunt,133298452665860096,Retired,3B,UTIL,R,4,2,3,3,,,,,dv2890#8981,true,MLN,3,,Michael,,3_3001
1830,3002,FA,false,Guster Burton,Burton,304026143940542465,Retired,CF,,R,5,5,1,1,,,,,Chevalier Mal Fet,true,MLN,3,,Guster,,3_3002
1831,3003,FA,false,Chip Bunner,Bunner,N/A (none provided),Retired,C,COF,R,3,4,3,2,,,,,,true,MLN,3,,Chip,,3_3003
1832,3005,SUN,false,Pablo Sanchez,Sanchez,484386566249119760,Active,2B,UTIL,L,5,1,1,5,,,,,matt2930#7229,true,MLN,3,,Pablo,,3_3005
1833,3006,FA,false,Dom Nicastro,Nicastro,N/A (gone),Retired,2B,UTIL,R,2,3,4,3,,,,,Dom#4436,true,MLN,3,,Dom,,3_3006
1834,3007,FA,false,Salvatore 'Sal' De Luca,De Luca,92127213410865152,Free Agent,C,COF,R,3,4,3,2,,,,,HolyHamGrenade#5701,true,MLN,3,,Salvatore,,3_3007
1835,3008,FA,false,Tyrone Lannister,Lannister,511712714196910081,Hiatus,3B,UTIL,R,4,3,4,1,,,,,JEFFERS140,true,MLN,3,,Tyrone,,3_3008
1836,3009,MAL,false,Bull Dozer,Dozer,178316162185166855,Active,P,,R,,,,,3,3,4,2,Matt55,true,MLN,3,,Bull,,3_3009
1837,3010,NO,false,Jarey Butts,Butts,246828880848093185,Active,1B,UTIL,R,3,2,4,3,,,,,Jurd#9852,true,MLN,3,,Jarey,,3_3010
1838,3011,NO,false,Josef Samuelsson,Samuelsson,443829816752340994,Active,P,,L,,,,,4,4,1,3,Jaysword#3811,true,MLN,3,,Josef,,3_3011
1839,3012,HFX,false,Rusty Nails,Nails,368414494772428801,Active,CF,,L,4,1,4,3,,,,,howiejriii,true,MLN,3,,Rusty,,3_3012
1840,3013,GRZ,false,John Cock,Cock,405586553017073675,Active,SS,UTIL,L,4,5,1,2,,,,,TheHourlyJuice#6996,true,MLN,3,,John,,3_3013
1841,3014,FA,false,Ding Whitley,Whitley,N/A (gone),Retired,RF,,R,4,3,2,3,,,,,barnes,true,MLN,3,,Ding,,3_3014
1842,3015,FA,false,"Jason ""Dead"" Redd",Redd,485217045408120833,Free Agent,P,,L,,,,,4,1,3,4,ReedGibson,true,MLN,3,,Jason,,3_3015
1843,3016,FA,false,Bryzzo El Mago,El Mago,437950710122938369,Free Agent,SS,UTIL,L,5,1,5,1,,,,,denvermanning,true,MLN,3,,Bryzzo,,3_3016
1844,3017,NO,false,Bob Dunagee,Dunagee,88061817925935104,Active,3B,UTIL,L,5,2,2,3,,,,,Redwagon#1602,true,MLN,3,,Bob,,3_3017
1845,3018,FA,false,Jon Adams,Adams,259829930332782602,Hiatus,2B,UTIL,L,4,3,1,4,,,,,Rider_49,true,MLN,3,,Jon,,3_3018
1846,,FA,false,"Will ""THE THRILL"" Charles",Charles,593042150447382529,Free Agent,P,,R,,,,,2,3,3,4,Willand714,,MLN,3,,Will,,3_
1847,3020,FA,false,Bill “Pegleg” Bailey,Bailey,227953127452704782,Free Agent,SS,UTIL,R,3,3,2,4,,,,,Peglegbonesbailey,true,MLN,3,,Bill,,3_3020
1848,3021,GRZ,false,Timmy Smith,Smith,316772224780599296,Active,SS,C,L,4,2,3,3,,,,,Tom #5836,true,MLN,3,,Timmy,,3_3021
1849,3022,FA,false,JoJo Black,Black,N/A (gone),Retired,RF,,R,3,3,5,1,,,,,Cornykid#6738,true,MLN,3,,JoJo,,3_3022
1850,3023,NO,false,Dinger Sampson,Sampson,387226344393670656,Active,CF,,L,5,1,1,5,,,,,Dinger Sampson,true,MLN,3,,Dinger,,3_3023
1851,3024,SUN,false,Charles Bullion,Bullion,198668238572355584,Active,C,CINF,R,3,5,3,1,,,,,EpicMowse#8504,true,MLN,3,,Charles,,3_3024
1852,3025,FA,false,Chapps McHyde,McHyde,N/A (gone),Free Agent,2B,UTIL,L,3,4,2,3,,,,,#9180,true,MLN,3,,Chapps,,3_3025
1853,3026,FA,false,"Abraham ""Avi"" Villalobos-Jones",Villalobos-Jones,N/A (gone),Free Agent,C,CINF,R,4,5,1,2,,,,,AllEvil669#6411,true,MLN,3,,Abraham,,3_3026
1854,3027,NO,false,Diego Medina,Medina,159766338833874944,Active,P,,R,,,,,3,3,3,3,Diego#5535,true,MLN,3,,Diego,,3_3027
1855,3028,SUN,false,Loghan O'Brien,O'Brien,148425866588848128,Active,LF,,L,4,4,1,3,,,,,Moosey#7461,true,MLN,3,,Loghan,,3_3028
1856,3029,FA,false,Halo Bender,Bender,N/A (gone),Retired,2B,C,R,5,2,2,3,,,,,Halobender,true,MLN,3,,Halo,,3_3029
